id,player_name,time,xG,xA,shots,key_passes,yellow_cards,npxG,xGChain,xGBuildup
534,Aaron Cresswell,2734,0.9124326910823584,3.670589474029839,18,31,3,0.9124326910823584,10.543697209097445,9.624681314453483
5603,Aaron Ramsdale,3060,0.0,0.0,0,0,1,0.0,3.9958085622638464,3.9958085622638464
5584,Aaron Wan-Bissaka,1795,0.2879099305719137,0.9214210398495197,5,14,2,0.2879099305719137,5.104909781366587,4.2221735045313835
1726,Abdoulaye Doucouré,2540,2.653875428251922,2.4187434911727905,34,20,6,2.653875428251922,8.230575228109956,3.8371879030019045
4419,Adam Armstrong,1412,4.238082006573677,1.624623842537403,47,13,1,4.238082006573677,6.217601872980595,0.7942281793802977
1711,Adam Forshaw,1524,0.48424478992819786,1.0407437290996313,14,13,5,0.48424478992819786,6.191524561494589,4.8989888690412045
486,Adam Lallana,1568,0.8801136892288923,0.9317839946597815,19,8,4,0.8801136892288923,5.687925115227699,5.048137212172151
7699,Adam Webster,1419,1.4866757690906525,0.0369059294462204,8,1,5,1.4866757690906525,3.1693601943552494,3.1523430459201336
900,Adama Traoré,1047,2.8342397063970566,1.3370982483029366,23,18,0,2.8342397063970566,4.7574944868683815,0.9076889548450708
5556,Ademola Lookman,1470,4.781364368274808,1.8123618848621845,26,23,2,4.781364368274808,11.409115053713322,5.640148378908634
9689,Albert Sambi Lokonga,1125,0.5853182412683964,0.8354288749396801,20,18,5,0.5853182412683964,5.447862984612584,4.692086160182953
500,Alex Iwobi,2041,2.4030408412218094,3.06567994505167,24,36,1,2.4030408412218094,9.433973526582122,5.091716401278973
635,Alex McCarthy,1530,0.0,0.023409102112054825,0,1,1,0.0,2.008901508525014,1.985492406412959
966,Alex Oxlade-Chamberlain,783,1.1809543520212173,1.2662947922945023,21,10,0,1.1809543520212173,5.642992157489061,3.540129518136382
1828,Alex Telles,1659,0.4515142673626542,2.1670287614688277,10,26,1,0.4515142673626542,7.514897570014,6.459276974201202
3277,Alexandre Lacazette,1800,7.625778848305345,3.2550123035907745,46,29,0,5.342272276058793,9.149895019829273,3.0975797437131405
8379,Alexis Mac Allister,2102,6.832576186396182,2.125687505118549,60,31,4,4.549069688655436,10.862740326672792,6.358381733298302
1257,Alisson,3240,0.0,0.1280679851770401,0,1,0,0.0,9.494231097400188,9.36616312712431
1379,Allan,2196,0.2409789515659213,0.6515110256150365,7,14,7,0.2409789515659213,5.809602975845337,5.090588424354792
101,Allan Saint-Maximin,2825,5.663676345720887,5.26104343496263,64,50,5,5.663676345720887,14.377790115773678,3.898579236585647
200,Andreas Christensen,1499,0.7990243220701814,0.19266082346439362,5,6,2,0.7990243220701814,8.302761550992727,8.291628237813711
1688,Andrew Robertson,2550,2.271189099177718,6.197533655911684,19,55,5,2.271189099177718,18.619655825197697,14.277397580444813
775,Andros Townsend,1463,2.262586422264576,2.849117286503315,21,31,3,1.5014175921678543,5.317552261054516,2.756821012124419
2383,André Gomes,621,0.9899692730978131,0.15643618162721395,14,4,3,0.9899692730978131,1.5198931861668825,0.49818310141563416
528,Angelo Ogbonna,921,0.6117199659347534,0.0,3,0,1,0.6117199659347534,1.006217548623681,0.9552079532295465
9524,Anthony Elanga,1218,2.981154365465045,1.9335438162088394,21,9,0,2.981154365465045,5.969545908272266,2.201744554564357
8150,Anthony Gordon,2288,3.460314018651843,3.776888372376561,44,36,4,3.460314018651843,7.969531951472163,3.010283066891134
1822,Antonio Rüdiger,3036,2.675494329072535,0.7367033679038286,48,12,9,2.675494329072535,17.812828024849296,17.005176208913326
