id,player_name,time,xG,xA,shots,key_passes,yellow_cards,npxG,xGChain,xGBuildup
7706,George Baldock,2787,1.3314112480729818,2.632589429616928,14,18,7,1.3314112480729818,6.6181700471788645,4.469508331269026
771,Georginio Wijnaldum,2961,2.817426797002554,1.6629218505695462,31,21,1,2.817426797002554,13.922181812115014,10.476276839151978
5681,Giovani Lo Celso,955,1.525260753929615,1.196652302518487,15,15,5,1.525260753929615,5.273323446512222,3.312727394513786
6651,Grady Diangana,1249,1.0978213790804148,0.16204885952174664,14,5,0,1.0978213790804148,1.6292712818831205,0.6211172696202993
204,Granit Xhaka,2537,0.7788538886234164,1.4596660807728767,21,17,7,0.7788538886234164,13.898659452795982,12.85004018060863
714,Gylfi Sigurdsson,2250,6.404703327454627,4.837685821577907,49,44,2,3.360027943737805,8.475105920806527,3.660514172166586
8992,Hakim Ziyech,1182,1.9873138703405857,4.4784491918981075,35,34,3,1.9873138703405857,7.660671561956406,3.6919242860749364
1738,Hal Robson-Kanu,522,1.4960813112556934,0.24345019459724426,13,5,2,1.4960813112556934,2.264205154031515,0.6344092078506947
6418,Hamza Choudhury,312,0.44779783114790916,0.0,4,0,1,0.44779783114790916,2.327858991920948,1.9456675946712494
910,Harrison Reed,2254,0.2909777192398906,1.6945231407880783,13,21,5,0.2909777192398906,7.142017270438373,6.308452454395592
647,Harry Kane,3097,22.174858909100294,7.577093588188291,138,49,1,19.130183439701796,24.995648321695626,4.451256847940385
1687,Harry Maguire,3049,1.4843367198482156,0.2909430041909218,36,7,11,1.4843367198482156,13.127003896981478,13.018347103148699
971,Harry Winks,854,0.06147134490311146,0.18998101726174355,4,4,5,0.06147134490311146,3.7452441714704037,3.6405233442783356
6681,Harvey Barnes,1954,6.697319919243455,1.7716880273073912,56,26,0,6.697319919243455,8.893774410709739,1.5948405284434557
637,Hugo Lloris,3420,0.0,0.0,0,0,0,0.0,4.801015069708228,4.801015069708228
492,Héctor Bellerín,2098,0.8602298125624657,2.1715124365873635,15,21,8,0.8602298125624657,8.05989222228527,6.266995819285512
3428,Hélder Costa,1152,2.598154854029417,0.6283337883651257,16,7,0,2.598154854029417,4.516011323779821,2.2073262743651867
8723,Ian Poveda-Ocampo,322,0.6604137122631073,1.2583120367489755,5,5,0,0.6604137122631073,2.0228553167544305,0.10412959195673466
6736,Ibrahima Diallo,999,0.6084523275494576,0.6375493090599775,7,9,3,0.6084523275494576,3.302306402474642,2.5710457675158978
314,Ilkay Gündogan,2033,9.566883080638945,3.8162196557968855,54,42,1,8.044545345939696,19.286811731755733,10.148374736309052
8715,Illan Meslier,3150,0.0,0.042197324335575104,0,1,0,0.0,5.9292939798906446,5.88709666300565
6062,Isaac Hayden,1946,0.6148466067388654,0.24249647092074156,16,7,8,0.6148466067388654,4.556474668905139,4.0891827661544085
3203,Issa Diop,1379,0.9535309672355652,0.017779581248760223,3,1,3,0.9535309672355652,2.147920772433281,1.8317234739661217
3683,Ivan Cavaleiro,2477,5.548666689544916,2.68047393579036,47,42,2,4.026328969746828,8.240886438637972,2.8567301016300917
712,Jack Cork,1355,0.197326747700572,0.33052679151296616,5,8,2,0.197326747700572,2.8145480062812567,2.4986591823399067
675,Jack Grealish,2187,5.192683823406696,9.334136627614498,50,81,5,5.192683823406696,17.48746880888939,6.972043983638287
8720,Jack Harrison,2871,6.254042700864375,7.5230593085289,46,59,2,6.254042700864375,19.39748965576291,8.035575423389673
8286,Jack Robinson,879,0.6963971685618162,0.6712545156478882,6,1,3,0.6963971685618162,1.9710005428642035,1.9456607177853584
1735,Jack Stephens,1544,0.8943033330142498,0.45565636083483696,6,6,2,0.8943033330142498,3.081087851896882,2.751403072848916
6063,Jacob Murphy,1611,1.4909526873379946,3.4334888719022274,30,19,3,1.4909526873379946,8.043614191003144,4.10231579374522
8941,Jacob Ramsey,593,0.5745489113032818,0.21190830320119858,11,6,0,0.5745489113032818,2.227643296122551,1.6948828250169754
6027,Jairo Riedewald,1803,0.5630812272429466,0.8973613884299994,8,11,4,0.5630812272429466,3.511384854093194,2.3339505027979612
1689,Jake Livermore,1247,0.28153711929917336,0.1757232453674078,5,5,2,0.28153711929917336,2.1714075841009617,1.8604294564574957
9284,Jakub Moder,643,0.9168107472360134,0.205124169588089,13,3,0,0.9168107472360134,1.8570123128592968,1.1862611919641495
766,Jamaal Lascelles,1633,0.7653548326343298,0.06688277795910835,16,2,4,0.7653548326343298,2.606449857354164,2.349907726049423
7691,Jamal Lewis,1824,0.11957662552595139,0.9897835236042738,3,14,4,0.11957662552595139,4.688646201044321,3.727763444185257
7753,James Justin,2070,1.517483089119196,2.0591362714767456,9,19,4,1.517483089119196,7.665663853287697,5.505036119371653
6818,James Maddison,2123,3.827569866552949,5.386723920702934,75,50,4,3.827569866552949,11.743431102484465,6.073130352422595
633,James McArthur,1482,0.28225431498140097,1.5203707329928875,6,15,3,0.28225431498140097,3.245603632181883,2.2573831360787153
589,James McCarthy,834,0.012277675792574883,0.2898282688111067,1,5,1,0.012277675792574883,1.1981794610619545,1.0280184224247932
489,James Milner,1037,0.35657380148768425,0.7905595283955336,12,13,3,0.35657380148768425,5.68504504673183,4.885257272981107
2249,James Rodríguez,1802,3.3635378424078226,5.439711567014456,37,40,4,3.3635378424078226,12.033004865050316,7.104181377217174
1665,James Tarkowski,3240,3.060874850489199,0.9441509172320366,23,12,6,3.060874850489199,3.0737191354855895,2.8856525840237737
530,James Tomkins,553,0.12336964905261993,0.11044849455356598,2,1,1,0.12336964905261993,0.28486899100244045,0.28486899100244045
843,James Ward-Prowse,3420,5.4420363157987595,4.070979097858071,43,60,5,2.3973609507083893,10.637730238959193,9.40103399939835
8721,Jamie Shackleton,446,0.0,0.12087768502533436,0,2,0,0.0,2.1937082447111607,2.1937082447111607
755,Jamie Vardy,2848,19.94294610992074,5.087881522253156,82,28,1,13.0924265794456,18.227907367050648,2.41258773393929
6042,Jan Bednarek,3111,0.46839267015457153,1.15994737111032,10,5,5,0.46839267015457153,8.544505370780826,8.489990605041385
111,Jannik Vestergaard,2571,2.1054082941263914,0.7408252637833357,23,7,3,2.1054082941263914,6.064834667369723,5.990050286054611
8222,Japhet Tanganga,496,0.20077668502926826,0.5815756916999817,2,1,2,0.20077668502926826,1.399339895695448,0.8177642039954662
1776,Jarrod Bowen,2599,7.988894352689385,5.229475776664913,55,29,0,7.988894352689385,14.171939106658101,3.0969949951395392
1719,Javier Manquillo,823,0.023161858320236206,0.2976967543363571,1,5,1,0.023161858320236206,1.4320279778912663,1.111169352196157
844,Jay Rodriguez,1237,2.977033233270049,1.2109192460775375,31,6,3,2.977033233270049,4.231583966873586,0.9134316276758909
9205,Jayden Bogle,1109,1.9150196239352226,0.2085538413375616,17,4,2,1.9150196239352226,2.668701134622097,1.365645308047533
1746,Jeff Hendrick,1436,1.107993796467781,1.4332300974056125,10,6,1,1.107993796467781,3.6056416034698486,1.3866964289918542
757,Jeffrey Schlupp,1424,2.0151155441999435,2.5725825037807226,18,18,3,2.0151155441999435,5.158029245212674,3.4669567365199327
558,Jesse Lingard,1434,5.249168518930674,2.329288413748145,42,18,3,3.726830892264843,10.095708649605513,5.690425142645836
6314,Joachim Andersen,2732,1.3567862249910831,0.4516803417354822,13,8,7,1.3567862249910831,6.673858028836548,6.547641624696553
6834,Joe Bryan,658,0.5813565868884325,0.2726944023743272,8,5,2,0.5813565868884325,1.8991845548152924,1.300659827888012
6377,Joe Rodon,730,0.018329372629523277,0.0,1,0,0,0.018329372629523277,1.4196595326066017,1.4196595326066017
6630,Joe Willock,1215,5.088089782744646,0.7337011601775885,23,10,1,4.326921004801989,7.0070693753659725,2.9877271251752973
332,Joel Matip,701,0.7844753786921501,1.1802754700183868,5,3,2,0.7844753786921501,4.383128449320793,4.383128449320793
510,Joel Ward,2252,0.05171137396246195,0.473003345541656,2,7,5,0.05171137396246195,3.116230333223939,2.8893981855362654
87,Joelinton,2006,5.631002204492688,2.366481453180313,43,17,3,4.869833366945386,9.268310604617,3.2849576491862535
1663,Johann Berg Gudmundsson,1369,1.5335700865834951,0.9595043435692787,19,10,2,1.5335700865834951,3.6138852685689926,1.3255044473335147
7703,John Egan,2628,0.4912481810897589,0.6186049580574036,14,3,7,0.4912481810897589,4.387040738016367,3.74502813257277
7709,John Fleck,2576,0.5031575364992023,2.3917014515027404,17,33,4,0.5031575364992023,6.435383677482605,4.761176446452737
7708,John Lundstram,2034,1.8757738769054413,1.4599024429917336,20,20,8,1.114605039358139,7.169211085885763,5.258822595700622
7723,John McGinn,3330,2.166595253162086,3.5017576599493623,45,42,12,2.166595253162086,14.868267310783267,9.945619264617562
586,John Stones,1933,2.501298673450947,0.04683952126652002,15,2,0,2.501298673450947,10.388179659843445,10.28851056098938
769,Jonjo Shelvey,2617,2.452838398516178,2.62552472576499,42,37,7,2.452838398516178,9.463527981191874,7.525889337062836
2280,Jonny,505,0.05170465260744095,0.050900813192129135,1,2,0,0.05170465260744095,0.333493878133595,0.23088842164725065
807,Jonny Evans,2483,1.8557127667590976,0.5386310797184706,8,10,7,1.8557127667590976,8.730609510093927,7.94296670332551
672,Jordan Ayew,2097,2.5819826889783144,0.8223461555317044,26,13,4,2.5819826889783144,5.268271958455443,2.6505742156878114
605,Jordan Henderson,1710,1.1357975732535124,1.483708567917347,14,14,0,1.1357975732535124,11.4943608045578,10.461347930133343
741,Jordan Pickford,2742,0.0,0.021773621439933777,0,1,1,0.0,3.7141596572473645,3.6923860358074307
1389,Jorginho,2022,6.972690678201616,1.954869382083416,14,24,2,0.12224532943218946,11.383730475790799,10.87897537369281
987,Joseph Gomez,594,0.0,0.06542927026748657,0,1,0,0.0,2.0854201316833496,2.019990861415863
8323,Josh Brownhill,2818,1.518221689388156,0.8824939671903849,34,19,2,1.518221689388156,5.99607403203845,4.790278086438775
5587,Josh Maja,809,4.918053388595581,0.7428302690386772,21,7,0,4.156884551048279,4.449021197855473,0.6455439738929272
