id,player_name,time,xG,xA,shots,key_passes,yellow_cards,npxG,xGChain,xGBuildup
7708,John Lundstram,2448,5.921482932753861,3.8296403661370277,44,21,5,5.921482932753861,12.008114026859403,5.026100654155016
7709,John Fleck,2513,3.248101874254644,3.429328950121999,31,39,8,3.248101874254644,10.274544572457671,5.32346470374614
7724,Wesley,1806,7.270558223128319,0.8836160395294428,36,11,3,6.509389266371727,8.00793587975204,2.6747646359726787
484,Divock Origi,680,2.0965603087097406,0.8253554403781891,14,8,1,2.0965603087097406,3.5364457424730062,0.8342474475502968
522,Wilfried Zaha,3276,4.932660914957523,3.7442309176549315,61,37,5,4.932660914957523,11.829811396077275,4.589509509503841
533,Mark Noble,2709,2.773826020769775,3.1814721887931228,17,44,5,0.49031952302902937,10.037942433729768,7.929711478762329
591,Gerard Deulofeu,2137,6.213232520967722,4.786341346800327,63,43,4,5.452063657343388,11.513658057898283,3.6732959151268005
605,Jordan Henderson,2254,1.1846888158470392,4.108062040060759,20,27,2,1.1846888158470392,15.858563289046288,12.152118895202875
743,Dwight Gayle,856,4.6395000368356705,0.8900679210200906,23,6,2,4.6395000368356705,5.124921843409538,1.8412650860846043
771,Georginio Wijnaldum,2980,2.651081571355462,0.8085457179695368,36,18,0,2.651081571355462,13.478653196245432,10.85671390965581
790,Nathan Redmond,2781,5.287322388961911,3.624410872347653,59,38,2,5.287322388961911,13.67461494076997,6.087857705540955
900,Adama Traoré,2596,3.7073373962193727,7.551031334325671,43,49,1,3.7073373962193727,15.272295154631138,5.655398900620639
966,Alex Oxlade-Chamberlain,1511,2.5044675059616566,0.9436887409538031,40,17,1,2.5044675059616566,5.693251250311732,2.648965669795871
1389,Jorginho,2391,3.097004123032093,2.916516068391502,12,23,10,0.8134975954890251,15.918048471212387,14.992466654628515
1621,Marcos Alonso,1436,2.5468264957889915,2.9914873391389847,30,25,4,2.5468264957889915,10.606778636574745,7.1116813570261
1726,Abdoulaye Doucouré,3189,5.280909616500139,4.084617623127997,61,38,8,5.280909616500139,13.540454076603055,7.193617694079876
1791,Trent Alexander-Arnold,3183,3.0844607949256897,11.166966449469328,45,86,5,3.0844607949256897,20.63668834604323,13.597049359232187
3293,Lucas Moura,2261,5.58206464163959,3.2798846065998077,56,35,3,5.58206464163959,10.088381383568048,3.17877896502614
5612,Anwar El Ghazi,2082,6.381360174156725,2.8772015031427145,53,30,3,5.620191336609423,8.016558893024921,2.2102841325104237
6852,Matt Doherty,2842,6.484134657308459,2.127985888160765,34,21,1,6.484134657308459,14.165048303082585,7.6632969956845045
7236,Leander Dendoncker,2793,2.6380439000204206,0.7169408379122615,20,9,5,2.6380439000204206,9.559081248007715,8.402882419526577
7420,Miguel Almirón,3063,7.755137665197253,2.9012294206768274,55,31,5,7.755137665197253,13.875709598883986,3.9898445047438145
7700,Che Adams,1096,5.865681562572718,1.9888088637962937,36,13,0,5.865681562572718,7.280021018348634,1.2057215720415115
101,Allan Saint-Maximin,1896,2.9425169471651316,4.3318116925656796,46,33,0,2.9425169471651316,9.657795261591673,4.271792184561491
462,Dan Gosling,1255,2.9298638608306646,1.3691747784614563,13,10,3,2.9298638608306646,3.7870469707995653,1.4419021494686604
463,Junior Stanislas,706,1.8708654893562198,0.9225292792543769,17,12,1,1.1096966369077563,2.2527448488399386,1.580289775505662
534,Aaron Cresswell,2739,1.0325381252914667,3.006656665354967,18,26,7,1.0325381252914667,6.834942104294896,4.89146363735199
730,Patrick van Aanholt,2517,2.0403428077697754,3.5544371623545885,27,32,0,1.2791739702224731,5.900496690534055,4.3872483698651195
751,N&#039;Golo Kanté,1733,1.5439129555597901,1.5202719774097204,18,27,4,1.5439129555597901,7.209238461218774,4.837984517216682
757,Jeffrey Schlupp,1035,2.1849748892709613,0.9487967370077968,18,7,2,2.1849748892709613,3.2428497234359384,1.12852843105793
782,Ben Chilwell,2382,1.0977275781333447,3.5355270877480507,16,33,3,1.0977275781333447,10.088156981393695,8.04045776091516
1679,Dominic Solanke,1617,4.439334521070123,1.0535619901493192,32,15,1,4.439334521070123,6.863944223150611,2.417156931012869
1723,Roberto Pereyra,1656,3.1468859259039164,1.3600244047120214,21,20,4,2.3857170585542917,4.776893117465079,1.6259918306022882
2496,Rodri,2488,0.7440791316330433,2.9102930314838886,24,33,8,0.7440791316330433,22.69725015386939,21.217174431309104
3203,Issa Diop,2767,1.7952629122883081,1.8284027930349112,16,5,8,1.7952629122883081,3.843444647267461,3.6186532843858004
3303,Ricardo Pereira,2520,1.2652331655845046,4.018951584585011,18,27,1,1.2652331655845046,11.059817846864462,8.115902204066515
5549,Luka Milivojevic,2519,2.4957156693562865,1.7364521408453584,31,29,12,0.973377994261682,4.5046228766441345,3.986329460516572
5560,Scott McTominay,1771,2.0219828691333532,1.4312139973044395,29,16,2,2.0219828691333532,5.719030223786831,4.453569738194346
5595,Daniel James,2291,3.603131093084812,4.264184528961778,42,26,4,3.603131093084812,11.158989392220974,5.398974547162652
5956,Youri Tielemans,2849,2.7923809867352247,5.186099678277969,56,53,2,2.7923809867352247,17.103863075375557,11.131553751416504
6048,Lewis Dunk,3233,3.7192777395248413,1.2634232500568032,31,14,9,3.7192777395248413,8.553321623243392,8.34768174868077
6122,Douglas Luiz,2602,2.277795437723398,2.004114666953683,38,17,8,2.277795437723398,5.569815007969737,3.3965176343917847
6382,Pedro Neto,911,1.8934477604925632,2.6262175496667624,17,14,3,1.8934477604925632,7.689651545137167,4.652863252907991
6504,Michael Obafemi,654,2.154612448066473,1.2253467291593552,12,10,1,2.154612448066473,2.8837932106107473,0.5151654873043299
7063,Bernard,1267,1.6975654624402523,2.303722243756056,12,24,2,1.6975654624402523,6.573716748505831,3.0494456132873893
7699,Adam Webster,2668,1.5777928959578276,1.0943768145516515,16,10,4,1.5777928959578276,6.390762180089951,6.152603227645159
7712,Billy Sharp,1045,4.138954329304397,3.010327694937587,16,15,1,4.138954329304397,5.812581459991634,1.037148229777813
7721,Conor Hourihane,1549,1.628339322283864,5.731440916657448,29,38,4,1.628339322283864,6.007942508906126,3.1574677284806967
7723,John McGinn,2323,3.982573007233441,2.6177591122686863,55,37,3,3.982573007233441,9.970860671252012,5.289585173130035
7752,Gabriel Martinelli,643,2.2424834556877613,0.11354188434779644,12,2,1,2.2424834556877613,2.9959330298006535,0.639907656237483
7991,Aaron Connolly,1279,4.553525606170297,0.5620171576738358,36,6,0,4.553525606170297,4.356782121583819,0.35419941134750843
8288,Tomas Soucek,1042,2.4183740243315697,0.3432552432641387,20,5,0,2.4183740243315697,3.873195863328874,2.18582923989743
8300,Steven Bergwijn,698,1.1783158108592033,1.1285143066197634,9,13,2,1.1783158108592033,2.955224387347698,1.4037167243659496
76,Fabian Schär,1675,1.0595882823690772,0.1013798899948597,20,4,5,1.0595882823690772,2.578661961480975,1.8653056677430868
87,Joelinton,2722,6.031041044741869,3.101166108623147,50,29,7,6.031041044741869,12.042083878070116,4.822176840156317
239,Pascal Groß,1812,1.456096992827952,5.954704690724611,29,59,4,1.456096992827952,8.312001302838326,6.019404185935855
314,Ilkay Gündogan,2006,4.346703093498945,2.919196378439665,32,34,7,2.824402241036296,19.261574666947126,15.24622955173254
371,Sokratis,1698,1.450504781678319,0.7529756426811218,7,2,6,1.450504781678319,4.342151601798832,4.342151601798832
461,Matt Ritchie,1321,1.5107395369559526,2.3453650511801243,26,32,4,0.7495706640183926,2.739802846685052,1.4184193424880505
489,James Milner,895,2.1647335067391396,0.9346521161496639,12,11,4,0.6423958018422127,6.646241307258606,5.740981161594391
501,Danny Welbeck,791,3.3855950385332108,0.2354272771626711,22,3,0,3.3855950385332108,3.556654464453459,0.28479901794344187
503,Theo Walcott,1310,3.4808373413980007,3.973367288708687,31,19,1,3.4808373413980007,8.397085671313107,2.6071585807949305
528,Angelo Ogbonna,2790,1.3031471576541662,0.070139704272151,13,2,4,1.3031471576541662,2.9479992613196373,2.816510731354356
579,Nathan Aké,2503,3.051247041672468,1.962919145822525,25,7,2,3.051247041672468,3.545500600710511,2.957154842093587
606,Christian Benteke,1249,4.627831593155861,2.459479935467243,41,19,4,4.627831593155861,6.465700821951032,0.7189465072005987
611,Nicolás Otamendi,1705,2.054820952937007,0.17758418899029493,15,4,3,2.054820952937007,10.639329377561808,10.601852599531412
639,Toby Alderweireld,2959,0.4555981745943427,1.22739436943084,15,11,7,0.4555981745943427,8.160165440291166,7.05638075619936
644,Erik Lamela,1190,2.309972669929266,1.0113138454034925,29,18,3,2.309972669929266,6.637918632477522,4.436078742146492
646,Christian Eriksen,1075,1.7644307054579258,2.2595173344016075,26,23,5,1.7644307054579258,4.081463946029544,1.7793743619695306
669,Ashley Westwood,3150,1.1751625752076507,7.076901875436306,13,54,9,1.1751625752076507,9.225508246570826,6.144054684787989
681,César Azpilicueta,3234,2.5943444352597,6.033903408795595,29,45,1,2.5943444352597,18.327020969241858,14.643176596611738
708,Federico Fernández,2610,1.781357942149043,1.4652110189199448,15,4,8,1.781357942149043,4.351393967866898,3.797487251460552
714,Gylfi Sigurdsson,2580,4.01936775399372,4.011605945415795,46,52,3,3.258198897819966,11.04620073735714,7.5212618336081505
762,Demarai Gray,580,2.767196649685502,2.2339558824896812,23,16,1,2.0060278121382,4.819445710629225,1.8115341179072857
772,Moussa Sissoko,2466,2.5392524152994156,1.6956463251262903,15,16,8,2.5392524152994156,8.97499118745327,5.875649888068438
804,Craig Dawson,2356,2.240868636406958,0.3374612331390381,26,5,6,2.240868636406958,4.197167753241956,3.989171052351594
839,Shane Long,1403,4.5295923594385386,2.581097550690174,33,20,0,4.5295923594385386,5.496159460395575,0.8397864047437906
875,Ciaran Clark,1192,0.7519120462238789,0.05486181378364563,6,1,3,0.7519120462238789,2.04942443408072,2.008845856413245
1017,Matej Vydra,794,4.003597117960453,0.7459431458264589,18,8,0,4.003597117960453,5.321380101144314,0.667027810588479
1024,Tyrone Mings,2902,0.9166155885905027,0.5713247507810593,8,7,7,0.9166155885905027,5.111491244286299,5.068004783242941
1304,Moise Kean,783,4.140312344767153,2.337308671325445,30,10,1,4.140312344767153,6.865808515809476,1.0858370438218117
1653,Michael Keane,2550,2.021645652130246,0.6693382374942303,14,6,3,2.021645652130246,5.468895569443703,4.870126873254776
1660,Andre Gray,725,2.589537687599659,1.8659746497869492,19,10,1,2.589537687599659,4.648880278691649,0.2978367395699024
1665,James Tarkowski,3420,2.6218691738322377,3.5871902527287602,21,15,10,2.6218691738322377,3.1447287667542696,2.9917289186269045
1676,David Luiz,2818,1.5601535718888044,0.7974880058318377,23,4,5,1.5601535718888044,9.724225353449583,8.911323081701994
1688,Andrew Robertson,3114,1.81459292024374,7.897493235766888,22,60,2,1.81459292024374,20.395998314023018,15.312657188624144
1746,Jeff Hendrick,1944,2.102083634585142,1.3787488536909223,22,14,8,2.102083634585142,4.952221877872944,2.434791434556246
1822,Antonio Rüdiger,1710,0.9304546974599361,1.1775134578347206,12,5,3,0.9304546974599361,6.220131253823638,6.190619096159935
2280,Jonny,2907,1.614042717963457,1.5668120235204697,19,23,4,1.614042717963457,10.034513075836003,7.451252224855125
2335,Pablo Fornals,2190,2.643427435308695,2.2990531269460917,36,19,3,2.643427435308695,7.556359050795436,4.669503619894385
3420,Fabinho,2063,0.3081015255302191,1.6751401172950864,12,19,6,0.3081015255302191,11.502576902508736,10.285107895731926
3491,Romain Saiss,2702,3.669838863424957,1.2324710749089718,23,12,10,3.669838863424957,10.521784238517284,9.557376708835363
5073,Florian Lejeune,442,0.38114709686487913,0.051249224692583084,4,1,0,0.38114709686487913,0.26894228905439377,0.2064840979874134
5247,Naby Keita,812,1.7233739104121923,3.215543868020177,12,15,1,1.7233739104121923,9.588453019037843,5.729767521843314
5545,Wilfred Ndidi,2679,1.727271574549377,0.5916656078770757,26,15,6,1.727271574549377,10.079844191670418,9.054951645433903
5962,Tanguy NDombele Alvaro,1002,0.352954987436533,0.7975045088678598,9,12,3,0.352954987436533,5.340641291812062,4.963011069223285
6033,Aaron Mooy,2095,2.518191611394286,3.749102318659425,33,39,1,2.518191611394286,8.611672133207321,4.264197509735823
6143,Jetro Willems,1501,0.4853102182969451,1.0827350770123303,14,16,0,0.4853102182969451,3.2651069909334183,1.9653576435521245
6477,Cenk Tosun,467,1.9128857553005219,0.6228388315066695,15,5,0,1.9128857553005219,2.3203846141695976,0.26230287551879883
6482,Eddie Nketiah,629,3.478729300200939,0.6311747012659907,15,5,0,3.478729300200939,4.1346497014164925,0.5784081593155861
6521,Yerry Mina,2276,3.0817261235788465,1.7176469285041094,30,7,3,3.0817261235788465,4.244191146455705,3.9314345410093665
6756,Dwight McNeil,3360,1.9389335457235575,7.562429999932647,48,55,5,1.9389335457235575,10.701588159427047,3.791263086721301
6842,Alireza Jahanbakhsh,301,0.5862441807985306,0.993284672498703,12,4,0,0.5862441807985306,1.5888513885438442,0.7349357418715954
6853,Rúben Neves,3081,1.638083690777421,2.6060938835144043,61,29,9,1.638083690777421,13.925794633105397,11.201461910270154
7701,Moussa Djenepo,920,2.2402867088094354,2.051112972199917,20,11,4,2.2402867088094354,5.601651658304036,2.5700225988402963
7703,John Egan,3193,2.686708400025964,0.45159250497817993,27,1,3,2.686708400025964,3.8892713263630867,3.759345158934593
7706,George Baldock,3420,0.7630057875066996,1.6253089597448707,13,22,7,0.7630057875066996,8.718191016465425,7.147828612476587
7707,Enda Stevens,3350,1.521256871521473,5.414862501434982,22,34,7,1.521256871521473,13.60974466893822,10.104986778460443
7711,David McGoldrick,1841,8.71595642156899,2.095128213055432,45,17,2,8.71595642156899,12.238811342045665,3.0863603558391333
8016,Matthew Longstaff,564,0.6965182088315487,0.18956130929291248,4,3,1,0.6965182088315487,1.1064833365380764,0.25069454684853554
12,Mario Vrancic,613,1.097883801907301,1.0300541585311294,14,7,3,1.097883801907301,1.7203903058543801,1.226145414635539
111,Jannik Vestergaard,1500,0.6769367195665836,0.7554682996124029,12,6,3,0.6769367195665836,3.913532881066203,3.7504162844270468
204,Granit Xhaka,2598,0.5712299095466733,0.9721966329962015,11,16,10,0.5712299095466733,12.973859880119562,12.263057757169008
209,Josip Drmic,609,2.934155995026231,0.9491621144115925,14,4,0,2.934155995026231,2.3794469460844994,0.24445537850260735
332,Joel Matip,706,0.3017807062715292,0.015664158388972282,4,1,0,0.3017807062715292,1.5552880205214024,1.53962386213243
458,Steve Cook,2431,0.6190808732062578,0.6960190739482641,12,4,6,0.6190808732062578,3.9237438663840294,3.797908239066601
486,Adam Lallana,362,0.8086850233376026,0.6536715552210808,5,4,1,0.8086850233376026,3.720507051795721,2.3135502636432648
492,Héctor Bellerín,1164,0.4325046166777611,0.4499826058745384,7,3,2,0.4325046166777611,4.190360739827156,3.453754238784313
499,Mesut Özil,1472,1.7082734499126673,2.287408385425806,9,37,1,1.7082734499126673,8.399061232805252,6.210024692118168
500,Alex Iwobi,1637,2.4786294400691986,2.2246745694428682,23,24,0,2.4786294400691986,7.122992746531963,3.2983946353197098
508,Calum Chambers,1102,0.6329495338723063,2.241443794220686,12,7,5,0.6329495338723063,4.406148262321949,3.210471026599407
530,James Tomkins,1589,1.0543269906193018,0.1189458891749382,9,2,5,1.0543269906193018,2.6492675896734,2.5303217004984617
532,Cheikhou Kouyaté,2560,2.1179457884281874,0.7690878007560968,24,10,4,2.1179457884281874,3.4630213798955083,1.3397960038855672
558,Jesse Lingard,919,2.3275695517659187,1.1104203211143613,22,20,3,2.3275695517659187,7.1628105491399765,3.927907875739038
592,Ross Barkley,1100,2.8449643328785896,2.860243557021022,40,24,0,2.8449643328785896,10.34183406084776,6.369961686432362
596,Tom Cleverley,952,1.7800701409578323,0.7182993106544018,17,15,2,1.7800701409578323,4.6471445532515645,2.588178955949843
638,Kyle Walker,2407,1.3122367281466722,1.930935388430953,14,19,5,1.3122367281466722,17.875287041068077,16.141078986227512
640,Jan Vertonghen,1651,0.637748884037137,1.017921805381775,4,3,2,0.637748884037137,4.369382696226239,3.7159959319978952
687,Pedro,661,2.4724749960005283,1.0707551576197147,22,17,1,2.4724749960005283,4.754026403650641,1.5569444578140974
703,Fikayo Tomori,1299,0.562975381501019,0.11987660080194473,7,4,3,0.562975381501019,5.061155995354056,4.995166843757033
727,DeAndre Yedlin,935,0.7519300580024719,0.2669152803719044,1,7,3,0.7519300580024719,2.2884696032851934,1.3399440962821245
766,Jamaal Lascelles,2084,0.441191584803164,0.1419747695326805,9,2,5,0.441191584803164,2.9985417667776346,2.8535711150616407
775,Andros Townsend,1272,0.39566214568912983,1.7137907668948174,12,13,0,0.39566214568912983,2.362527159973979,1.2008678801357746
789,Robbie Brady,436,0.9965001977980137,0.3175497390329838,12,9,1,0.9965001977980137,1.495762873440981,0.8886658251285553
791,Alexander Tettey,2372,0.6770779518410563,0.48997790180146694,23,5,5,0.6770779518410563,5.790715370327234,5.039048407226801
807,Jonny Evans,3390,2.4807436261326075,0.3810349116101861,23,8,8,2.4807436261326075,10.939471457153559,10.734535921365023
835,Ryan Bertrand,2742,2.061922902241349,3.5224441215395927,19,30,3,2.061922902241349,8.074736882001162,5.929432241246104
847,Cédric Soares,1567,0.6565496930852532,0.8299598507583141,10,12,1,0.6565496930852532,3.0438963510096073,1.9973489306867123
882,Glenn Murray,761,2.606120537035167,0.8675273358821869,18,3,0,2.606120537035167,3.2747981967404485,0.603656955063343
884,Matt Targett,2305,0.3935443013906479,3.2999231703579426,7,29,4,0.3935443013906479,7.988193564116955,6.494183115661144
922,Andreas Pereira,1501,2.2855918873101473,3.7079232446849346,37,31,3,2.2855918873101473,8.948890056461096,4.526673385873437
1042,Tom Davies,2025,1.6402476858347654,0.5344789810478687,17,6,8,1.6402476858347654,6.296167246997356,5.533327963203192
1208,Felipe Anderson,1531,2.6348467022180557,2.6474777795374393,23,25,1,2.6348467022180557,8.100950414314866,3.8147295024245977
1227,Lucas Torreira,1496,1.4572487138211727,0.8258079728111625,21,13,7,1.4572487138211727,6.481219805777073,4.9135246723890305
1234,Dennis Praet,1124,1.2077158903703094,1.4928807206451893,16,9,2,1.2077158903703094,6.806874416768551,5.090953033417463
1441,Adam Masina,1818,0.8492825832217932,0.41763083916157484,15,10,3,0.8492825832217932,2.9818634940311313,2.1459740549325943
1654,Ben Mee,2880,1.3048196090385318,1.7796144168823957,17,9,7,1.3048196090385318,1.8804771974682808,1.7440897338092327
1663,Johann Berg Gudmundsson,629,0.723538264632225,0.9180742427706718,10,14,0,0.723538264632225,1.565794177353382,1.0057306550443172
1683,Ryan Fraser,2054,3.4642705637961626,3.600613407790661,27,44,2,3.4642705637961626,9.423755504190922,4.503551121801138
1685,Ahmed Elmohamady,1007,0.1957340268418193,2.2209435738623142,5,22,1,0.1957340268418193,3.627542907372117,2.72565308958292
1687,Harry Maguire,3420,2.7722497517243028,0.4539246931672096,31,16,6,2.7722497517243028,12.02994320448488,11.714804905466735
1735,Jack Stephens,2456,0.9333294555544853,1.1747868731617928,6,8,4,0.9333294555544853,5.805270738899708,4.653188629075885
1740,Paul Pogba,1206,2.1508691580966115,3.056191712617874,22,30,1,1.3897003000602126,8.765662774443626,7.2315688990056515
1776,Jarrod Bowen,935,2.3164738304913044,2.612398013472557,24,15,0,2.3164738304913044,5.648861564695835,2.0298725068569183
2182,Jefferson Lerma,2724,0.8153311414644122,1.5313030807301402,30,11,11,0.8153311414644122,8.758199345320463,8.17416101694107
2203,Emiliano Buendía,2462,2.169868305325508,7.19096221216023,40,83,6,2.169868305325508,12.547948561608791,7.511154666543007
2254,Mateo Kovacic,2086,0.9726598635315895,1.8484531957656145,21,28,8,0.9726598635315895,10.112222500145435,9.035377033054829
2498,Aymeric Laporte,1112,0.7192277312278748,0.17903731018304825,4,3,1,0.7192277312278748,7.432042468339205,7.252388287335634
3422,João Moutinho,3100,0.6877675270661712,6.775043549016118,22,76,7,0.6877675270661712,11.932691108435392,10.858657408505678
3600,Serge Aurier,2716,0.48477443493902683,3.6023120153695345,13,33,2,0.48477443493902683,10.132188422605395,6.796362122520804
4476,Callum Robinson,674,1.561250001192093,0.6526464708149433,12,4,1,1.561250001192093,2.8356007281690836,0.7018386432901025
5264,Caglar Söyüncü,3042,1.4316154308617115,0.31019366160035133,17,5,4,1.4316154308617115,6.562317108735442,6.455812385305762
